,_label,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_trojan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat,sw_rate,sw_total
99f8fbc278355aa6e12e1d1c96bcb33b,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0.142857143,0.857142857,0.91329,7
7674b1fa1bd4f8966978eda6ff1d3417,1,4,7,1,2,0,21,0,0,0,0,0,0,21,0.875,0,0.125,0.997271751,24
366658b85036a8cb42a46274faeb4293,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.206032464,1
e8e4c8b767bf0da28e33460c91068418,1,6,5,1,4,2,16,30,0,0,0,0,0,48,0.8,0,0.2,0.9997592,60
a01af4ea2c534725e19b3c6b9f910c7d,1,4,1,1,2,0,0,0,1,0,0,0,0,1,0.166666667,0,0.833333333,0.921275899,6
19e1beef9000e44757670c493e7ad538,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.873922318,3
7628ef9550921b3ade399cd98c44a5f5,1,3,2,1,2,0,1,0,0,0,0,0,0,1,0.25,0,0.75,0.992924864,4
61637068910012dc5efd4b2031394b15,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999783244,3
25289a97810c8cb4dc76eb38e1a790ba,0,12,6,1,6,60,3,0,12,617,0,0,6,698,0.925729443,0,0.074270557,0.772185246,754
9c6c5e4443b9567a0aedcacd5656bb69,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995430979,8
716b724304d8dec51fe6199d72dc2d82,1,4,3,1,2,1,0,0,0,0,0,0,0,1,0.025,0,0.975,0.999505528,40
35348b9efdf44ebc1ddfdc5d20c262a9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996215877,4
5d05aba43f99c2c8e32730998cdd1d06,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.991439912,1
0f1e37f591ecdb750c7309170045a98b,1,8,15,1,3,175,33,0,0,0,0,0,0,208,0.828685259,0.003984064,0.167330677,0.998442856,251
e9e4caf8d74cfb2515df654594c6317e,1,3,2,1,2,0,0,0,0,0,0,0,1,1,0.333333333,0,0.666666667,0.99845027,3
52f8682b8ed81ce2bc67c740a33dcc11,0,6,6,1,2,0,27595,0,0,0,0,0,0,27595,0.828454772,0,0.171545228,0.964109332,33309
7af9bf7be9b0cb4e369f5d3681bcd67f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.576275327,1
933544942dc1b81113bbdf0dd308d34c,1,7,5,1,4,1,2,0,0,0,0,0,6,9,0.310344828,0,0.689655172,0.672341399,29
a1a60347982e99b7cb62a97a7f7e6a04,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999529208,1
3b5ddde9b268daea16c75975ba2bde02,1,3,3,3,3,5,28,0,0,0,0,0,0,33,0.891891892,0,0.108108108,0.999889702,37
a8f2fed30335e1a04b9c23982649a0af,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.944509216,4
5e702439c8611f57c0b60bb395c96312,1,16,11,1,8,22,1,1,1,294,0,1,3,323,0.865951743,0.002680965,0.131367292,0.999932522,373
86221ad05e96fc4a0754ff2e5949041a,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.785935992,15
8755c42323efe4c8f1ffbd1c9fe0bc08,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999432185,47
c81533e6a90bf4f7e2655e137b147853,1,6,3,1,4,1,9,0,0,0,0,0,12,22,0.578947368,0,0.421052632,0.999850102,38
c26d5ee7cdf4e04b788a54acc7c8871a,1,3,2,1,2,3,0,0,0,0,0,0,0,3,0.6,0,0.4,0.98627425,5
6a166b73ad9f06033ece39902e5688fb,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997428743,8
862fa90ab867cabf4ef31f924e7871cb,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.990355702,1
040a97ca506ae36a0dbd5c395e68be69,1,9,6,1,2,163,0,0,0,0,0,0,0,163,0.890710383,0.021857923,0.087431694,0.999104038,183
93166f04dc3f7c08f8c92d69993e1c4b,0,13,7,1,4,22,30,0,0,0,0,0,61,113,0.784722222,0,0.215277778,0.754212604,144
0f9a1ea450d57f291fb47618f3ec0484,1,5,4,1,4,8,0,0,6,0,0,0,1,15,0.789473684,0,0.210526316,0.99853621,19
cfea1dd6c229da507484568e08e75304,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.855812536,1
db13b0733a17e8a4a245d6b06936fe34,1,3,1,1,2,27,0,0,0,0,0,0,2,29,1,0,0,0.999860905,29
b5c9b4ccf0b71cf2b112980cfffebd21,1,7,2,1,5,3,2,0,4,0,0,0,18,27,0.658536585,0,0.341463415,0.999743138,41
be609e85ce77bfcc9e3fd103539e0884,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.242111893,1
0e6389d99d9e5acf13c9182c05a5e111,1,4,17,1,2,0,134,0,0,0,0,0,0,134,0.964028777,0,0.035971223,0.881080631,139
4bc8aa33b5fd91e7c8b8258c45a17f89,1,5,2,1,4,1,1,0,3,0,0,0,0,5,0.5,0,0.5,0.999804245,10
420d9afe4150e2840e8ef7f0552a8257,1,5,5,1,2,0,0,0,0,0,0,0,3,3,0.054545455,0,0.945454545,0.768487751,55
004d37b82dc26391d164b787e8583560,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998658578,3
6caf4c732b611a9959348840b630f37f,1,2,3,1,2,0,0,0,0,0,0,0,2,2,0.666666667,0,0.333333333,0.990751029,3
5261abd76c53e14fa85c597003b3afec,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998169134,18
76a6537577f4c69f21b0ba18e7231502,1,10,9,1,4,16,2,0,0,0,0,0,12,30,0.379746835,0,0.620253165,0.998854296,79
4c754e7d0a32d89ead26d774357f8dc3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998990782,6
f61960a4aed2ed8bac74ac75cbf91f03,1,6,3,1,3,1,0,0,1,0,0,0,0,2,0.25,0,0.75,0.999826152,8
590c10a0ba8da49b7e60d7fc64f947c7,0,4,3,1,2,2,0,0,0,0,0,0,0,2,0.142857143,0,0.857142857,0.496926276,14
1b785607993e124b5632285708585201,1,2,6,1,2,0,0,43,0,0,0,0,0,43,0.87755102,0,0.12244898,0.795875206,49
6b840269ec150623754e607abf9edbf3,1,4,3,1,2,0,0,0,0,1735,0,0,0,1735,0.994269341,0,0.005730659,0.896961751,1745
bd66e91d1cd0c83d623e7933c1f02c7e,1,5,3,1,2,20,0,0,0,0,0,0,0,20,0.833333333,0,0.166666667,0.954553676,24
0dbe30243aafba7e769cb6fa9b9c35fc,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.956389248,7
d815ee530d82c6c722b7011b00078434,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996116103,2
4b8cf8091400d21cd0cc1372a03ea022,0,5,4,1,3,10,0,0,0,0,0,0,5,15,0.517241379,0,0.482758621,0.995396166,29
1ce592bcf6f10f1dc7f2780a3f7e5726,1,4,10,1,2,2,0,0,0,0,0,0,0,2,0.025974026,0.025974026,0.948051948,0.998552442,77
2eb119ff9ec196c7c289f889966b14a0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.832036682,1
62ea8f22d69c6749b9b298a7a16d54a1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.238463114,1
16cdf9a151b16b83fd894544bf975e90,1,3,2,1,2,1,0,0,0,0,0,0,0,1,0.333333333,0,0.666666667,0.982641478,3
43c5226dba4b8ecb80e224729a2f806c,1,7,6,1,4,0,2,0,0,0,0,1,1,4,0.333333333,0,0.666666667,0.998560273,12
bbd7abc2b75f90294efc8f6eb42ec449,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0.5,0,0.5,0.999582774,2
55eb5bfcdbf88ac4b96f7bbf35c0f1e3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.97453661,1
24dd5545e09cad4681e546f6ba424941,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.709490249,3
a705c65d202563f0d94363d5411c0832,1,3,3,1,3,0,1,0,0,0,0,0,1,2,0.5,0,0.5,0.765469287,4
ad2726cb100b1225322f63fceb2df412,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.879520795,4
e5d2f4812a4b1e87bfe39a86be072b82,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.974343823,1
00f4ad14911b363d0546a61aaafb2287,1,3,3,1,2,0,0,0,0,0,0,0,1,1,0.018867925,0,0.981132075,0.999305127,53
edb9e97f7e4b9bf710046d27a2b74c91,1,4,4,1,2,0,2,0,0,0,0,0,0,2,0.181818182,0,0.818181818,0.999789363,11
0c55c187e369cee5edae040bba8fa4d5,1,5,3,1,2,0,1,0,0,0,0,0,0,1,0.090909091,0,0.909090909,0.999856182,11
e482fe679c4760c9d25a15c9dbe9ce7f,0,2,2,1,2,0,1,0,0,0,0,0,0,1,0.333333333,0,0.666666667,0.997118342,3
56c125a2083978fd1f92d706d6637edd,0,3,3,1,2,0,1,0,0,0,0,0,0,1,0.166666667,0,0.833333333,0.955890365,6
1f9bc1607554a1d91d3e2a815241b973,1,4,2,1,2,0,0,0,0,0,0,0,1,1,0.166666667,0,0.833333333,0.999043518,6
3081d3abde1b20acd118aad4fa690900,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999265919,91
7e2151594476ef5a4bbb25272ce13bce,1,9,5,1,2,0,1,0,0,0,0,0,0,1,0.000272926,0,0.999727074,0.998328932,3664
8528f5c4ba32b3490aa517cfda656573,0,1,1,1,1,0,0,0,0,112,0,0,0,112,1,0,0,0.998370205,112
b5bf440ab9d5c73d5ea30e33799b6bf1,1,9,8,1,3,0,6,0,0,0,0,0,73,79,0.478787879,0,0.521212121,0.999941755,165
928988b51202b439892b7068a79cb0e3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994644146,2
480599c7c12d1d8478a1015b98f742a0,1,9,5,1,4,2,2,0,0,0,0,0,3,7,0.093333333,0,0.906666667,0.999809652,75
36b95bb2dba861bc3eea6d39dd0537c7,1,6,3,1,2,0,8,0,0,0,0,0,0,8,0.235294118,0,0.764705882,0.995785964,34
074bd4930f8511d293e78df125e2cd9a,0,5,6,1,2,0,415,0,0,0,0,0,0,415,0.949656751,0,0.050343249,0.998445159,437
3db947519602416432166d7168574d5e,1,2,2,1,1,0,4,0,0,0,0,0,0,4,1,0,0,0.99691345,4
6871fa3f63a65c62712197959edf7564,1,6,5,1,2,4,0,0,0,0,0,0,0,4,0.333333333,0.083333333,0.583333333,0.997611029,12
8af73dc7c491430044d4aabcca0573bc,1,3,3,1,3,0,1,0,0,0,0,0,4,5,0.833333333,0,0.166666667,0.996840276,6
d473e54b7eb27f6ca3d06781fc7d9095,1,1,2,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0.830821404,2
39f00117d134254c93afeaa06f3fccbf,1,7,8,1,3,0,1,0,0,47,0,0,0,48,0.324324324,0,0.675675676,0.9980577,148
fce429edc1e33a866105422794c44d4a,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.993212193,10
47b8f1017a56cd980e58176732f21828,1,1,1,1,1,0,3,0,0,0,0,0,0,3,1,0,0,0.985834527,3
76b5b224c0e2668f28ce48e56432f390,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996027873,17
b687b218fb3d37f6dabb77d3aea8f7eb,1,2,2,1,2,0,0,75,0,0,0,0,0,75,0.986842105,0,0.013157895,0.999585812,76
5c14b142b73fe437a792941fca205b9e,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999487213,4
96e0dcb9f44a12f12525f22bae38844b,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.998433897,2
b18979539b5c0c58f9f39cf31eca1b2b,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998727995,1
3a63b51f7b3185c1f72058d2dee0d092,1,14,3,1,5,10,39,0,1,0,0,0,71,121,0.896296296,0,0.103703704,0.998550536,135
0972110569f57340a74b4da669a9f6ad,0,4,4,1,2,1,0,0,0,0,0,0,0,1,0.018181818,0,0.981818182,0.358868292,55
094969af4fc55a044a71ab390148eae7,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999880152,12
82587a4dd715ddbdc25783095d0daa53,0,1,1,1,1,2,0,0,0,0,0,0,0,2,1,0,0,0.952604165,2
3dbe8dca40a3f83d5f20d07a23c535fb,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998070527,10
b2ab6c8c3bb50323315d07acc3ef647d,1,3,1,1,2,1,0,0,0,0,0,0,0,1,0.25,0,0.75,0.997955599,4
75e13d5c21c0d0ecd1f38171884ef077,1,1,2,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0.914137604,2
1c2d40427b73432cc4f8936cdd1cc879,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998610446,3
e219f29c59f4466d734beca46f361dd7,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996649682,4
8cc02031485f609fcbfbf16775a26fc0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.369015884,42
2f412a87db52653f6cfbda1f1d77ea55,1,3,3,1,2,0,0,0,0,0,0,0,1,1,0.055555556,0,0.944444444,0.994865405,18
6205dfd2e940fd04e011ae41179dd217,1,5,5,1,3,0,5,0,0,57,0,0,0,62,0.939393939,0,0.060606061,0.850987024,66
77dc3f6bf29057643f19e6838c731c79,1,2,2,1,2,1,0,0,0,0,0,0,0,1,0.5,0,0.5,0.999570204,2
742690ff4e62f70a23ff32580310b1ab,1,7,9,1,3,4,0,0,1,0,0,0,0,5,0.128205128,0.487179487,0.384615385,0.999711112,39
669b081dd02546a623a79b2929e90d75,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.989485614,3
cf060ca610b029171fc6a1dbaa4ff014,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.985591465,1
160c7d52bd54923109635285e8d2135e,1,2,5,1,2,0,6,0,0,0,0,0,0,6,0.857142857,0.142857143,0,0.986502983,7
c66da4846efec515789f99291d86eeb6,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0.986939255,2
b7357d5000103b9556facbc5ce1068c2,1,4,3,1,3,0,24,0,0,0,0,0,1,25,0.757575758,0,0.242424242,0.999804889,33
81a6a998ec1d3bf3f244d110ad4d0678,1,4,6,1,2,0,1,0,0,0,0,0,0,1,0.013333333,0,0.986666667,0.996454638,75
59a0dc8f761fe87d6d232784c28eca38,1,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998081401,17
d971f607cdb1856b3796b1f5cef06a1e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999150784,3
d704de7062abc736862bd5b99f4677ea,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0.5,0,0.5,0.999501884,2
1196ee59fa3c99018a29bc15d70cd7ed,1,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995517429,22
caf43396a26de28ea6c65c387d37dfe6,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0.363636364,0.636363636,0.996337357,11
ad5fd306bf5f1e934f2d828e5fcd5c85,1,2,2,1,2,0,0,0,0,0,0,0,1,1,0.111111111,0,0.888888889,0.997808264,9
f43310758901cb50d84439a830330c60,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.984275922,2
4a06065650fad83be5685c195311e66a,1,3,9,1,3,0,52,0,0,0,0,0,1,53,0.963636364,0,0.036363636,0.786414097,55
c24f2109ecb966593485c79bfe290b43,1,9,10,1,4,12,142,0,0,0,0,0,2,156,0.838709677,0,0.161290323,0.999945951,186
eb67dfe402a089cd9d0aed4248f09cd7,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99971128,49
0ce226330d950e73c477de534689f336,1,2,3,1,2,0,4,0,0,0,0,0,0,4,0.8,0,0.2,0.989541127,5
fa0f26913bf1bf5e2f87f7422661e8a9,1,3,2,1,3,13,0,0,0,1,0,0,4,18,1,0,0,0.998911077,18
06b427fd407a6af2c66e77e19d4ec630,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995157089,2
870d604242517b1246365d17f1792ee5,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999912601,7
2b8891eb6a4c4919ea73ff260d3fa069,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997070027,3
5b9d6d9224f693eb3b9020c7e33c8bec,1,6,11,1,2,0,35,0,0,0,0,0,0,35,0.555555556,0,0.444444444,0.857676941,63
ef09dc70023765ad9e3351aaf6ad7f28,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.958306097,1
db28ba8422f0332463d505edca2c29b8,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0.999139229,20
6b2d77f37d25235887c8c893d7ab7a35,1,9,7,1,4,4,5,0,0,0,0,0,10,19,0.301587302,0,0.698412698,0.999764106,63
d7209c9440947fd3e6c8461a4f1cddc7,1,14,5,1,4,9,34,0,0,20,0,0,0,63,0.039325843,0,0.960674157,0.999798753,1602
4371565e7ea842075755d05b7ffbc59d,1,4,3,1,2,1,0,0,0,0,0,0,0,1,0.166666667,0,0.833333333,0.998663042,6
1f9118438efc652e97be8421acf8e073,1,6,4,1,3,12,0,0,2,0,0,0,0,14,0.186666667,0,0.813333333,0.999858643,75
a5f53f630acff9165e9ea43400383c52,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999485058,4
638660d96982087ff4d47c4d86890cea,1,2,1,1,2,1,0,0,0,0,0,0,0,1,0.5,0,0.5,0.997683009,2
86005bd950157dfe4dd718a7ae2b4dc4,1,7,6,1,5,3,2,0,8,0,0,0,2,15,0.5,0,0.5,0.999175743,30
faa7008588da3e8280a087594183a018,1,4,3,2,3,2,0,0,2,0,0,0,0,4,0.444444444,0,0.555555556,0.999038854,9
23ddb60837ac8fd5b14c57296b2da659,1,3,2,1,2,0,0,0,1,0,0,0,0,1,0.333333333,0,0.666666667,0.995970231,3
a07e2ede7eda7cb352771c17bc460a34,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998850635,1
46c62da719a3a596a2aaeea1fcc1aa08,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.994508002,1
0957b7ff704b06d6d6f2645efea5038f,1,2,2,1,2,0,2,0,0,0,0,0,0,2,0.222222222,0,0.777777778,0.994368908,9
35b0da233fcf2cb0d909f07fc09590ba,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.999295175,3
1733b5db2129704ff7108ab994ed2c76,1,6,4,1,2,0,2,0,0,0,0,0,0,2,0.125,0,0.875,0.999292358,16
1e523770a244777593d699fe7f9959c7,1,4,3,1,3,0,3,0,0,22,0,0,0,25,0.347222222,0,0.652777778,0.999650314,72
5f9535c8096b7e8932655fe627b650ac,1,4,2,1,2,0,1,0,0,0,0,0,0,1,0.071428571,0,0.928571429,0.999779273,14
61ac3a71fa03a9f593dc5150b6ecb739,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.991715499,2
a71df6302486b17c3467c28e75d58604,1,9,5,1,4,0,0,2,2,0,0,0,2,6,0.157894737,0,0.842105263,0.996623917,38
20783674ab1f9198d9425e866b19d8f2,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997816006,7
468bf565b75efd61a3afabc8194f067a,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994138715,17
05a714478bf70b4abfddfebc82d81664,1,4,3,1,2,1,0,0,0,0,0,0,0,1,0.025641026,0,0.974358974,0.999286836,39
78ad87a303c72c5dc959d22271529fcd,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998919201,22
11e6ce981772d81c5294017c2e7d98a6,1,2,2,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0.997454892,2
95ffd93a547811fa7d4f29dec8b32698,1,2,5,1,1,0,0,59,0,0,0,0,0,59,1,0,0,0.994454925,59
43966976eb817f360ab970902f564a64,1,6,4,1,2,0,0,0,0,0,0,0,8,8,0.8,0,0.2,0.99630081,10
b7e9f59738c3a5451dcfd3661aa76bf4,1,13,6,1,5,11,16,0,0,1,0,0,25,53,0.898305085,0,0.101694915,0.996923613,59
1dd35464666e7886226361a1e42b1c12,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.983893333,7
747e06ce65a70e87a6a6fffe20344c47,1,2,2,1,2,0,0,0,0,0,0,0,2,2,0.333333333,0,0.666666667,0.997200939,6
031e97dbc78caf32a0ce4f1ab7090bef,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.95000983,1
bcc140513fb2caf7b568dee34f00c437,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.845455812,6
ad6fa3af61fccb7a93fbf9bc3c615369,1,7,7,1,3,2,1,0,0,0,0,0,0,3,0.214285714,0,0.785714286,0.998418089,14
f217339ef1c716cff8cd3b8cc1fd4f2c,1,2,2,1,2,0,4,0,0,0,0,0,0,4,0.666666667,0,0.333333333,0.994855407,6
eeb9adacc9457bdb5bd7b533657d659c,1,5,3,1,2,0,0,0,0,0,0,0,4,4,0.5,0,0.5,0.99910654,8
1e37465be71530cce0e435183e3c00e9,1,5,2,1,3,0,9,0,0,0,0,0,1,10,0.37037037,0,0.62962963,0.999882541,27
2520d9da6645948e2ac0dfd9d223de03,1,3,5,1,2,0,4,0,0,0,0,0,0,4,0.666666667,0,0.333333333,0.999346487,6
291f0de66535239d684469bf5d529ba6,1,3,4,1,2,0,0,0,0,0,0,0,1,1,0.125,0.5,0.375,0.99845389,8
d84db58a11939fc83bfa5767c9a8fa53,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.992211855,2
8a523d4cc19a3a39e9ab16bf6c13d217,1,2,2,1,2,0,5,0,0,0,0,0,0,5,0.833333333,0,0.166666667,0.998853043,6
803a65aace66197395a5a32a0ee8f0e0,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.990376696,5
f8b6d744262c8b7f7f738f9dc252dda1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.93649582,1
306155d37245ee777a74d5c3037ae03f,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997960808,3
f515c527919d99cae06219866c00b7d6,1,5,13,1,3,0,132,0,0,0,0,0,2,134,0.95035461,0,0.04964539,0.999688754,141
c98446983a6e02d6f4bf29baa8c09429,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998143807,10
a77e0e1e285c38bf805378b98f9dd360,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.586224031,3
7ce44eb21927cc85a6c6e1ed76f34ac9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99766577,1
498461e2365c5dc823df6c98170b08d1,0,6,3,1,2,13,0,0,0,0,0,0,0,13,0.481481481,0,0.518518519,0.510450856,27
93c2579629005653ac73dff3c998e82e,1,5,3,1,2,3,0,0,0,0,0,0,0,3,0.25,0,0.75,0.974997855,12
1333ed44763fc9bbe623c2c267beff60,1,4,5,1,3,1,0,0,2,0,0,0,0,3,0.5,0,0.5,0.98158235,6
47daa5e9b4a0576b3f508e3a30a726a1,0,12,4,1,4,16,1,0,0,0,0,0,1,18,0.5,0,0.5,0.592555066,36
7b96d227151881cfc6fd9bedaa220e42,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.807167875,1
dd77a3372e062a58b0824436d09cb9f6,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99734556,16
3d0e4554476f8ad83bc52b08015fcb28,0,6,5,1,3,2,0,0,0,0,0,0,1,3,0.230769231,0,0.769230769,0.998802996,13
0a7de1a8a8160703eaa434cbc682950f,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999879726,8
463a2ceb8a7dfe1d06660ad815d9c7a6,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.993218851,6
0be1e893a8cd4f077e4b8b72e33ad240,1,1,1,1,1,0,7,0,0,0,0,0,0,7,1,0,0,0.999238152,7
11ee4d91a79dacc3008e8b0c790d9448,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.981514817,1
de21be79dd6a334630e2e469287e03f3,0,2,3,1,2,0,1,13,0,0,0,0,0,14,1,0,0,0.899092906,14
876f3a7dc9c11fdf738f7b4f588f0fe0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997516687,2
c27372cbf25dca02150a0a85d3d29f9b,1,5,4,1,2,0,0,0,1,0,0,0,0,1,0.024390244,0,0.975609756,0.998952351,41
6d2c24cc7f3f50e236b1f03490cafb43,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.755021467,13
95ba6b2451284809977368db0569b832,1,3,2,1,2,0,6,0,0,0,0,0,0,6,0.5,0,0.5,0.987441699,12
a841a22216b47c5f965e62a5abe18253,1,8,7,1,3,9,0,0,0,0,0,0,4,13,0.1625,0,0.8375,0.999879699,80
cedc6bc488a07d785f21f50204132641,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99251404,1
0a3bcbf96b1948bbd9c91bfe9f724ae0,1,2,3,1,2,0,2,0,0,0,0,0,0,2,0.4,0,0.6,0.880038371,5
35e2124cbbfa9f1a222559ed385eb1c6,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999651237,3
a38b53ac03d67cd61f08f3e17f4a1a26,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.97387996,1
f783e1dff379d94a5527aa67ff851f52,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.511820739,4
c41025ee29edbb0c84c856a5aa1fe4e9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.988921655,1
8730d286ada42766f6fb34cb6bdd31df,1,12,10,1,3,0,1861,0,0,0,0,0,5,1866,0.98469657,0.000527704,0.014775726,0.999711637,1895
cce5bde911cfb4b4646b1917d15b9b9d,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999783009,2
b2b307de4dac327630489398dee02650,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.993137208,1
5c8b208ca91dbb38ab57e4cca3325d7e,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999819981,2
8974fe3fee96d67b735acac79ec964a9,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.988579475,5
f6b62903cd8945f3c26729df7d8e8260,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994663631,1
71f1c476f984e429c41e5a1039d5331b,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999189331,8
0f4ce4b23de13f4e69ff7b644930425a,1,6,7,1,2,0,1,0,0,0,0,0,0,1,0.043478261,0,0.956521739,0.999787783,23
7fa98c8ceb06034f56da451ad4de5bd1,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0.076923077,0.923076923,0.998466315,13
322714be850125f00b59d6a8e8ce913f,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.931774605,5
