,__EVENTCASE__,__NOTIFICATION__death_period,__NOTIFICATION__distinct_payload_app_id,__NOTIFICATION__distinct_payload_notification_id,__NOTIFICATION__distinct_payload_notification_type_id,__NOTIFICATION__distinct_payload_pmac_batch_id,__NOTIFICATION__distinct_payload_pmac_campaign_id,__NOTIFICATION__distinct_payload_pmac_request_id,__NOTIFICATION__distinct_payload_profile_id,__NOTIFICATION__entropy_for_hours_of_day,__NOTIFICATION__event_type_sent,__NOTIFICATION__hours_of_day_0,__NOTIFICATION__hours_of_day_1,__NOTIFICATION__hours_of_day_10,__NOTIFICATION__hours_of_day_11,__NOTIFICATION__hours_of_day_12,__NOTIFICATION__hours_of_day_13,__NOTIFICATION__hours_of_day_14,__NOTIFICATION__hours_of_day_15,__NOTIFICATION__hours_of_day_16,__NOTIFICATION__hours_of_day_17,__NOTIFICATION__hours_of_day_18,__NOTIFICATION__hours_of_day_19,__NOTIFICATION__hours_of_day_2,__NOTIFICATION__hours_of_day_20,__NOTIFICATION__hours_of_day_21,__NOTIFICATION__hours_of_day_22,__NOTIFICATION__hours_of_day_23,__NOTIFICATION__hours_of_day_3,__NOTIFICATION__hours_of_day_4,__NOTIFICATION__hours_of_day_5,__NOTIFICATION__hours_of_day_6,__NOTIFICATION__hours_of_day_7,__NOTIFICATION__hours_of_day_8,__NOTIFICATION__hours_of_day_9,__NOTIFICATION__live_period,__NOTIFICATION__locale,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_ARP_SPOOFING_FOUND,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_BOX_CONNECTED,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_BOX_DISCONNECTED,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_CONNECTED_AT_HOME,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_CONTINUE_BROWSING_REQ,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_DEFAULT_PASSWORD,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_DIAMOND_APP_INSTALLED,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_GENERIC,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_IDENTIFY,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_INAPPROPRIATE_APP,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_NETWORK_ATTACK,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_NETWORK_CONTROL,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_NETWORK_CONTROL_BLOCK,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_NEW_DEVICE_JOINED,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_NEW_DEVICE_JOINED_ROUTER,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_NEW_IN_CLIENT_VERSION,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_NEW_PATTERN_UPDATE,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_RANSOMWARE,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_RENEW_SUCCESS,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_UNABLE_TO_CONTINUE,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_WEBSITES_FILTERING,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_WEBSITES_FILTERING_BLOCK,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_WEBSITES_FILTERING_DENIED,__NOTIFICATION__payload_notification_id_PUSH_NOTIFICATION_WEB_THREATS,__NOTIFICATION__rate,__NOTIFICATION__station_final_status,__NOTIFICATION__total_event,__STATIONID__
2628,6ABC-F46E-7644-3EBC-6258_2017-07-28 04:34:55,1119.0,1,3,3,1,1,1,1,0.6749754468353846,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1384022.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.9991921400059632,1,7,6ABC-F46E-7644-3EBC-6258
2629,4F5A-28E9-E842-99DE-2A7E_2017-06-21 10:50:29,2138.0,1,4,4,1,1,1,1,1.212465860088887,23,0,1,3,6,1,0,0,3,0,1,0,1,0,0,0,2,3,0,0,2,0,0,0,0,5184017.0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0.9995877485343188,1,23,4F5A-28E9-E842-99DE-2A7E
2630,654A-CDD4-36E9-4977-AEBF_2017-09-30 01:46:28,2068.0,2,10,9,1,1,1,1,2.889242505114636,1528,8,4,288,90,48,6,6,6,4,16,34,18,200,64,38,10,6,56,54,116,86,110,126,134,5703430.0,0,0,12,14,764,0,0,0,0,0,56,18,12,594,14,0,0,0,0,0,0,0,20,0,24,0.9996375425948796,1,1528,654A-CDD4-36E9-4977-AEBF
2631,733A-45B7-42D3-46E9-8A4F_2017-10-09 19:11:59,7135.0,1,4,4,1,1,1,1,1.0281838593329258,18,2,1,2,0,0,2,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,2,1,1,11531139.0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0.9993816232826505,1,18,733A-45B7-42D3-46E9-8A4F
2632,76C7-2454-5B4F-629C-DE49_2017-09-02 05:38:26,9986.0,1,9,8,1,1,1,1,3.0047670352079603,337,7,5,27,29,50,35,15,17,12,10,0,0,13,1,4,2,3,20,11,23,11,17,9,16,21457410.0,0,0,3,9,164,0,0,0,0,0,0,5,0,0,6,0,1,0,0,0,0,123,12,0,14,0.9995348294688372,1,337,76C7-2454-5B4F-629C-DE49
2633,7FE6-542E-FF24-8969-4E8E_2017-08-04 06:49:25,1042.0,1,4,4,1,1,1,1,1.2990863371591326,27,0,2,1,4,1,1,3,1,3,0,0,0,1,0,1,1,1,0,3,1,3,0,0,0,7326866.0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0.9998578038916428,1,27,7FE6-542E-FF24-8969-4E8E
2634,C844-C4D4-4B45-B5A2-3AD2_2017-07-18 18:27:20,1531.0,2,3,3,1,1,1,1,2.3730123919603052,272,24,38,2,2,8,4,6,0,0,0,2,2,26,4,2,34,46,12,10,18,10,4,10,8,5944264.0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,232,0.9997425070995553,1,272,C844-C4D4-4B45-B5A2-3AD2
2635,F5B4-45F6-EF44-A5D9-CFCC_2017-05-09 14:18:22,5140.0,2,3,3,1,1,1,1,0.5660857389596289,6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1176476.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9956500250504394,0,6,F5B4-45F6-EF44-A5D9-CFCC
2636,7CB8-BB2A-3466-BF2A-9DAB_2017-10-13 10:34:25,8172.0,1,2,2,1,1,1,1,0.2868359830561607,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1890871.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9956967799044044,1,2,7CB8-BB2A-3466-BF2A-9DAB
2637,A2F6-36D9-F9B8-4FB8-9372_2017-04-16 03:44:18,1403.0,1,3,3,1,1,1,1,0.8823830530748153,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,2,0,1,3,0,5454265.0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9997428362576316,1,12,A2F6-36D9-F9B8-4FB8-9372
2639,A468-4842-4C44-4496-4495_2017-07-26 08:42:19,9195.0,1,8,6,1,1,1,1,2.0813168388502463,100,5,5,6,5,16,2,3,1,3,0,3,1,1,1,7,4,1,4,5,5,7,4,8,3,782796.0,0,0,0,3,0,0,0,0,0,0,62,0,12,11,5,0,0,0,0,0,0,2,3,0,2,0.988390019583556,0,100,A468-4842-4C44-4496-4495
2640,CB39-ACBE-649E-FBC8-8283_2017-10-01 02:48:54,99798.0,1,6,6,1,1,1,1,1.0234243342857674,18,0,0,3,0,1,3,0,0,0,0,0,0,2,3,3,1,0,1,0,0,1,0,0,0,2076248.0,0,0,2,1,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,9,0.9541379180403357,1,18,CB39-ACBE-649E-FBC8-8283
2641,EF56-B3AD-64E5-CB79-9A4A_2017-10-20 13:59:29,5836.0,1,9,8,1,1,1,1,2.535025161910756,200,3,1,13,20,23,26,11,9,3,0,0,0,2,0,0,1,0,8,3,7,4,16,35,15,1289229.0,0,0,7,6,54,0,0,0,0,0,52,0,0,21,0,0,0,0,1,0,0,0,6,47,6,0.9954936624802616,1,200,EF56-B3AD-64E5-CB79-9A4A
2642,2BB2-B466-A5E4-FA28-BA86_2017-09-06 13:35:57,321020.0,4,6,6,1,1,1,3,1.2904336535288885,28,0,0,4,3,2,6,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,5,12109077.0,0,0,1,4,0,0,0,1,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,9,0.9741739746680981,1,28,2BB2-B466-A5E4-FA28-BA86
2643,5554-FB26-B464-6ABB-326F_2017-04-18 04:10:29,3043268.0,1,4,4,1,1,1,1,1.3753433356214262,26,4,0,1,0,1,0,0,0,0,0,0,0,2,1,2,2,1,2,3,0,3,0,3,1,1124037.0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0.2697275577381545,0,26,5554-FB26-B464-6ABB-326F
2647,67A7-9B72-DF34-BFAF-C72C_2017-10-31 11:49:48,1810.0,2,7,7,2,2,2,1,3.0625293002546226,1988,44,32,264,132,226,210,80,38,16,8,6,2,36,8,14,38,34,160,72,92,88,122,136,130,3625586.0,0,0,2,0,920,0,0,0,2,0,1016,24,0,0,0,0,0,2,0,0,0,0,0,0,22,0.9995010194641004,1,1988,67A7-9B72-DF34-BFAF-C72C
2649,5396-A63D-534B-6EBA-C676_2017-06-28 07:38:26,1986.0,1,5,5,1,1,1,1,1.2485447803385663,24,1,2,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,2,1,6,4,1,1,3433020.0,0,0,0,7,0,0,0,0,0,0,3,6,0,0,6,0,0,0,0,0,0,0,0,0,2,0.9994218350710304,1,24,5396-A63D-534B-6EBA-C676
2650,8483-BABD-694F-4DAC-B6F8_2017-06-10 01:32:32,5351.0,1,2,2,1,1,1,1,0.7214636866925115,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1786497.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9970136975904206,1,10,8483-BABD-694F-4DAC-B6F8
2651,A995-D552-D4B4-DCEA-DB5C_2017-09-27 02:00:56,2028.0,1,4,3,1,1,1,1,1.1177327443974296,20,1,1,1,3,1,1,2,0,1,1,0,0,1,0,1,0,0,1,0,1,0,2,0,2,3340330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,0,0,6,0.9993932427346204,1,20,A995-D552-D4B4-DCEA-DB5C
2652,4D22-5966-6446-E9C5-7FB4_2017-11-04 01:24:38,426922.0,1,2,2,2,2,2,1,0.2868359830561607,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214263.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3341672060325803,0,2,4D22-5966-6446-E9C5-7FB4
2653,753A-9DA6-8C37-43B3-A6D5_2017-06-21 22:11:43,308884.0,1,2,2,1,1,1,1,1.5367702195633497,41,0,2,2,1,0,1,0,1,0,0,0,0,2,0,2,3,1,0,0,2,3,8,8,5,754478.0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.7095213107107458,1,41,753A-9DA6-8C37-43B3-A6D5
2654,9F68-CF42-B582-43B6-A488_2017-07-30 00:20:50,12993.0,1,1,1,1,1,1,1,0.5442837329694393,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2505571.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9948411078694048,1,6,9F68-CF42-B582-43B6-A488
2655,D6F4-D48F-BE44-2BDB-4CFE_2017-07-20 18:16:01,1147.0,2,5,5,1,1,1,2,1.1389488643790917,24,2,0,0,2,0,2,0,0,0,0,1,0,0,0,8,3,3,0,0,0,2,1,0,0,5519003.0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,8,0.9997922157912376,1,24,D6F4-D48F-BE44-2BDB-4CFE
2656,D96E-8DA5-D64A-25B4-9266_2017-10-19 04:06:49,2426.0,2,3,3,1,1,1,1,0.7892773734611849,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,15,2,0,0,3480850.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0.9993035292064136,1,26,D96E-8DA5-D64A-25B4-9266
2657,8B3D-65AD-9CD7-4CC4-84F4_2017-06-04 16:19:12,2783.0,1,4,4,1,1,1,1,0.6749754468353846,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5,1,0,0,8803031.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0.9996839588026728,1,10,8B3D-65AD-9CD7-4CC4-84F4
2658,A2E4-569A-43E2-8B48-EA2D_2017-07-15 05:31:00,2093314.0,1,3,3,1,1,1,1,0.6159905783211985,6,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1449645.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.4091622285214139,1,6,A2E4-569A-43E2-8B48-EA2D
2660,9369-6E3A-79B9-4CDC-86DD_2017-06-08 21:38:57,133825.0,1,4,4,1,1,1,1,1.0924606245219646,19,0,0,7,1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,2,0,1,2546199.0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,8,0,0,0,0.9500657456798894,0,19,9369-6E3A-79B9-4CDC-86DD
2661,6774-B95B-B6A4-6A68-FD56_2017-08-01 22:05:47,3178.0,2,1,1,1,1,1,1,1.2804123099875775,48,0,2,2,2,8,4,4,4,0,2,2,2,10,0,4,0,0,0,0,2,0,0,0,0,1333585.0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976226152279798,0,48,6774-B95B-B6A4-6A68-FD56
2662,D43A-B999-DDB4-B648-88D9_2017-06-20 21:08:29,1279.0,1,11,9,1,1,1,1,2.2462138366774456,131,3,3,7,9,14,5,1,2,3,1,4,6,5,8,5,4,3,5,1,6,6,10,10,10,721004.0,0,0,0,6,27,0,1,0,0,0,73,1,6,7,1,0,0,0,0,0,0,4,3,0,2,0.9982292259405248,1,131,D43A-B999-DDB4-B648-88D9
2663,6662-9AB4-448E-B64B-E945_2017-05-18 17:20:18,1030.0,1,2,2,1,1,1,1,1.5155540995816876,36,0,0,0,2,1,0,3,5,0,3,0,3,4,0,0,0,0,1,3,2,4,4,0,1,1999195.0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9994850579309827,1,36,6662-9AB4-448E-B64B-E945
2664,EEAE-583E-D2C4-854A-DCFB_2017-08-24 05:54:37,1068.0,1,6,6,1,1,1,1,1.828465772673408,81,10,0,8,0,2,2,6,1,31,0,0,0,2,0,1,0,4,0,3,4,1,0,0,6,1208039.0,0,0,15,15,0,0,0,0,0,0,0,10,28,0,6,0,0,0,0,0,0,0,0,0,7,0.9991167034844723,1,81,EEAE-583E-D2C4-854A-DCFB
2665,4FC7-3ACF-C844-44B7-BC78_2017-06-27 12:15:23,118749.0,1,1,1,1,1,1,1,0.4563344322932884,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2906165.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9607430161650876,0,4,4FC7-3ACF-C844-44B7-BC78
2667,C5DD-26FB-65CC-483C-8B85_2017-06-10 00:10:17,4997.0,1,4,4,1,1,1,1,1.5748686621076895,46,4,2,1,8,2,1,2,2,2,0,0,1,1,1,3,0,0,3,1,2,3,2,3,2,3763835.0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,10,0.9986741250339628,1,46,C5DD-26FB-65CC-483C-8B85
2668,42AF-998D-FFE4-3CC8-B926_2017-10-11 01:11:14,9368.0,1,4,4,1,1,1,1,0.857035247680807,11,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1243275.0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0.9925214127249344,1,11,42AF-998D-FFE4-3CC8-B926
2669,B937-B3A2-4B47-6A33-8AA3_2017-10-26 01:57:33,2172.0,2,7,7,1,1,1,1,1.860795759464252,79,2,0,7,4,6,2,0,0,0,2,0,0,4,4,0,2,0,4,2,3,10,8,11,8,10601125.0,0,0,8,12,0,0,0,1,0,0,0,10,0,0,17,0,0,2,0,0,0,0,0,0,29,0.999795158053198,1,79,B937-B3A2-4B47-6A33-8AA3
2670,EE46-D326-76F4-E949-5888_2017-10-14 06:16:36,1214.0,1,5,5,1,1,1,1,2.0805707944613654,183,12,12,14,16,6,0,0,0,0,0,0,0,13,0,7,14,9,5,11,12,20,9,11,12,1315383.0,0,0,90,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0.9990779258953196,1,183,EE46-D326-76F4-E949-5888
2671,E78F-F777-EFC4-BC6A-7C28_2017-05-15 10:23:38,6380.0,1,7,6,1,1,1,1,2.243329608800697,151,2,2,10,9,8,8,25,3,7,2,3,0,0,1,0,0,2,2,25,5,9,8,13,7,2352474.0,0,0,0,5,107,0,0,0,0,0,1,0,28,4,2,0,0,0,0,0,0,0,0,0,4,0.9972952967839468,0,151,E78F-F777-EFC4-BC6A-7C28
2673,42F9-5A9E-35D5-4AE5-B9DB_2017-08-22 17:52:24,1734.0,2,4,4,1,1,1,1,1.1389488643790917,38,0,2,0,0,4,0,0,4,0,2,0,0,0,0,2,0,0,0,2,10,0,0,6,6,1814101.0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0.9990450674207734,1,38,42F9-5A9E-35D5-4AE5-B9DB
2675,6B24-CD32-6FF4-3C79-F7D9_2017-10-19 02:12:31,4856.0,1,6,6,1,1,1,1,1.3474498741866705,25,0,0,3,2,1,1,1,0,0,0,0,0,4,0,0,0,1,2,0,2,3,4,0,1,22800880.0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,11,0.9997870711122852,1,25,6B24-CD32-6FF4-3C79-F7D9
2676,B6B5-7EBC-4224-B88C-2BCA_2017-07-06 02:35:44,74005.0,1,2,2,1,1,1,1,0.95251274687916,21,0,8,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,3,1,0,0,612019.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.892124765314333,1,21,B6B5-7EBC-4224-B88C-2BCA
2678,658E-AFBE-6564-4E59-85BA_2017-06-15 01:21:52,2104.0,1,3,3,1,1,1,1,0.5623351446188083,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,14675115.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.9998566485926249,1,6,658E-AFBE-6564-4E59-85BA
2679,BA7D-DEBF-77F6-4BE7-B268_2017-05-18 16:13:25,2208.0,1,4,3,1,1,1,1,1.3934756569019635,30,5,0,2,2,3,2,1,0,3,0,0,2,0,1,2,1,2,0,0,2,0,1,0,1,964420.0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,5,0.9977157706997936,1,30,BA7D-DEBF-77F6-4BE7-B268
2680,96E9-2BCB-4E69-43AB-8C96_2017-06-19 01:44:20,2193.0,2,5,5,1,1,1,2,1.9533097820366727,69,2,6,3,6,3,3,1,2,0,0,0,0,10,0,0,4,0,5,2,4,6,3,2,7,5172874.0,0,0,0,5,0,0,0,0,0,2,0,4,0,0,32,0,0,0,0,0,0,0,0,0,26,0.9995762373704532,1,69,96E9-2BCB-4E69-43AB-8C96
2681,97A3-DFCA-B324-E6BC-228B_2017-08-26 12:20:11,3539.0,2,6,6,1,1,1,1,1.3699979245657399,39,0,2,8,2,3,0,1,7,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,4926401.0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0.9992821413648036,1,39,97A3-DFCA-B324-E6BC-228B
2682,6D5F-9FAF-4B44-AFE9-C3CB_2017-04-11 00:03:25,175246.0,1,2,2,1,1,1,1,0.2868359830561607,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3168350.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9475875673974966,1,2,6D5F-9FAF-4B44-AFE9-C3CB
2683,647D-6BDA-EA54-3358-8265_2017-08-07 08:13:52,6391806.0,1,2,2,1,1,1,1,0.7781325481710262,12,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,2,0,0,3399895.0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3472221016552691,1,12,647D-6BDA-EA54-3358-8265
2685,D45D-94D7-5F4B-7947-2337_2017-05-24 12:44:30,172885.0,2,4,3,1,1,1,1,1.0132843295512497,28,2,2,6,0,4,4,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,2,0,0,1820945.0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,10,0.9132899996489168,1,28,D45D-94D7-5F4B-7947-2337
2686,7A92-F8BD-5DD4-226A-487B_2017-10-28 02:55:07,4017.0,1,6,6,1,1,1,1,1.3503341020634176,36,0,0,1,0,3,2,0,2,2,14,2,2,2,0,0,0,1,4,0,0,0,0,0,1,1468356.0,0,0,9,8,0,0,0,0,0,0,0,14,0,0,3,0,0,0,1,0,0,0,0,0,1,0.9972717511119804,1,36,7A92-F8BD-5DD4-226A-487B
2687,53C4-C865-D374-A4FB-4A59_2017-06-30 08:41:44,2649110.0,2,2,2,1,1,1,1,0.1732052067491771,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,687437.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2060324641013599,1,6,53C4-C865-D374-A4FB-4A59
2688,AF33-FF3C-2234-2CB7-685E_2017-10-19 00:36:32,987.0,1,3,3,1,1,1,1,1.3474498741866698,30,0,4,0,1,0,0,0,0,0,0,2,2,4,2,0,2,2,0,4,0,0,3,3,1,1181984.0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.9991656600204064,1,30,AF33-FF3C-2234-2CB7-685E
2689,B696-8C53-4954-7292-A839_2017-09-07 00:57:56,38088.0,1,4,4,1,1,1,1,0.97610557717795,14,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,0,3,0,0,1,2139995.0,0,0,5,4,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.9825130630926371,1,14,B696-8C53-4954-7292-A839
2690,369F-CABD-AE4C-3F92-35F7_2017-10-26 23:04:59,1312.0,1,6,6,1,1,1,1,2.117277097906719,69,2,1,4,3,1,0,1,0,0,0,0,1,7,3,8,2,1,4,2,3,5,6,10,5,5447190.0,0,0,6,5,0,0,0,0,0,0,0,41,0,0,9,0,0,1,0,0,0,0,0,0,7,0.9997591998681472,1,69,369F-CABD-AE4C-3F92-35F7
2693,42B8-4FBA-394A-8898-F4F7_2017-09-08 12:39:29,8577.0,1,2,2,1,1,1,1,0.4563344322932884,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,3208549.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997333955835115,1,5,42B8-4FBA-394A-8898-F4F7
2695,4FC7-3ACF-C844-44B7-BC78_2017-05-09 14:22:28,667426.0,1,2,2,1,1,1,1,0.4563344322932884,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,564612.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4582748259388103,0,5,4FC7-3ACF-C844-44B7-BC78
2696,38A3-58AC-2DD4-2228-42E5_2017-04-07 00:03:03,636128.0,1,2,2,1,1,1,1,0.3767701612564368,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2297274.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.783143258237364,1,3,38A3-58AC-2DD4-2228-42E5
2698,F2CE-5CEC-B774-9F49-45BE_2017-07-12 01:27:15,288321.0,1,3,3,1,1,1,1,0.933720058514398,13,2,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,1,1,1998531.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0.8739223176663815,1,13,F2CE-5CEC-B774-9F49-45BE
2699,A53D-38B7-8724-C249-C7C6_2017-10-12 11:06:23,14019.0,1,4,4,1,1,1,1,0.7781325481710262,12,0,0,2,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1967427.0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9929248639629846,1,12,A53D-38B7-8724-C249-C7C6
2700,3695-7AFE-2474-32D8-FA92_2017-08-01 14:02:59,1310.0,1,4,3,1,1,1,1,1.402327911356584,27,0,0,4,3,2,2,0,0,0,0,1,0,3,0,2,2,1,1,3,1,1,0,1,0,6042351.0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,3,0.999783243964213,1,27,3695-7AFE-2474-32D8-FA92
2701,C7D3-F69F-E734-4B4B-FC26_2017-07-30 07:48:29,1042.0,1,4,4,1,1,1,1,2.3257781077142976,127,1,1,1,4,0,2,15,13,16,11,9,11,2,10,6,0,1,1,0,0,7,5,10,1,1813109.0,0,0,0,109,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0.9994256266429862,1,127,C7D3-F69F-E734-4B4B-FC26
